SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
05/01/2026,23,40757,A,44941,36808,1460,6417,6464,22271,0,13,1640,298,-963,2,-450,-405,-211,176,164,-1028,-514
05/01/2026,24,40400,A,44690,36410,1399,6417,7074,22271,0,13,1294,390,-975,0,-451,-481,-221,156,169,-1035,-514
05/01/2026,25,40672,A,44760,36526,1375,6417,7380,22271,0,13,1273,-256,-935,0,-451,-388,230,14,10,-931,-514
05/01/2026,26,40513,A,44823,36409,1338,6417,7224,22271,0,13,1318,-355,-930,-38,-451,-479,250,-4,8,-926,-514
05/01/2026,27,40721,A,45149,36646,1361,6417,6736,22271,0,13,1298,215,-830,-546,-451,-461,344,-4,282,-1009,-514
05/01/2026,28,40684,A,44975,36557,1389,6417,5985,22271,0,13,1217,302,-826,-547,-450,-321,347,-4,297,-1016,-514
05/01/2026,29,40698,A,45102,36609,1397,6417,4781,22271,0,13,1259,142,-919,-475,-451,-365,197,-4,182,-1063,-514
05/01/2026,30,40915,A,45314,36830,1368,6417,3188,22271,0,13,1280,122,-901,-484,-451,-372,192,26,170,-1067,-511
05/01/2026,31,41732,A,45497,37555,1415,6417,1359,22271,0,12,1524,117,-16,-855,-450,-221,-27,400,10,-1089,-495
05/01/2026,32,43162,A,46821,38962,1453,6417,212,22271,0,1,1808,116,44,-769,-451,-206,-35,476,0,-1084,-513
05/01/2026,33,44967,A,47547,40568,1503,6417,0,22271,0,1,1937,115,-1,94,-450,-233,220,850,0,-781,-514
05/01/2026,34,46408,A,49053,41887,1580,6417,0,22271,0,4,2218,115,-4,102,-393,-372,231,926,0,-758,-514
05/01/2026,35,47382,A,50101,42669,1596,6417,0,22271,0,0,2271,9,-4,204,-446,-508,616,1299,0,-647,-514
05/01/2026,36,47239,A,49989,42559,1586,6417,0,22271,0,0,2532,-1,-3,203,-451,-531,628,1340,0,-650,-514
05/01/2026,37,46507,A,49769,42046,1599,6417,0,22271,0,0,2695,452,67,-102,-451,-531,200,1271,0,-1064,-514
05/01/2026,38,46344,A,49636,41965,1575,6417,0,22271,0,0,2575,498,77,-104,-450,-531,181,1254,0,-1093,-514
05/01/2026,39,45244,A,48449,40884,1555,6417,0,22271,0,0,2792,197,278,-2,-450,-531,-15,1146,46,-1093,-514
05/01/2026,40,43704,A,46877,39468,1506,6417,0,22271,0,4,2535,164,300,0,-450,-531,-21,1103,57,-1053,-514
05/01/2026,41,42288,A,44358,38190,1481,6417,0,22271,0,13,2098,500,578,0,-450,-493,289,748,305,1,-514
05/01/2026,42,41241,A,43301,37165,1433,6417,0,22271,0,17,1910,541,590,0,-450,-479,301,675,318,89,-514
05/01/2026,43,40318,A,42428,36389,1411,6417,0,22271,0,15,2247,195,304,196,-450,-531,529,299,224,326,-514
05/01/2026,44,37806,A,39931,34016,1425,6417,0,22271,0,17,1658,149,275,208,-450,-531,533,236,210,286,-527
05/01/2026,45,35424,A,39329,31919,1397,6417,0,22271,0,17,1801,-286,-80,-428,-450,-531,71,23,-64,-935,-514
05/01/2026,46,33726,A,37933,30422,1345,6417,0,22271,0,20,1514,-360,-121,-489,-450,-531,50,-5,-80,-1037,-514
05/01/2026,47,31773,A,37324,28596,1306,6417,0,22271,0,544,1140,-679,-715,-402,-441,-498,-288,-6,-7,-857,-514
05/01/2026,48,30683,A,36650,27768,1279,6417,0,22274,0,1114,891,-720,-742,-399,-356,-374,-301,-6,-1,-840,-514
06/01/2026,1,31394,A,36493,28419,1254,6417,0,22274,0,942,626,-674,-211,-447,-361,-403,-254,-6,35,-663,-538
06/01/2026,2,31579,A,36947,28671,1245,6417,0,22274,0,1392,663,-668,-187,-449,-361,-288,-252,-6,37,-651,-514
06/01/2026,3,31232,A,37161,28429,1231,6417,0,22274,0,1384,677,-530,-641,-484,-361,-316,-445,-6,14,-648,-514
06/01/2026,4,30689,A,36119,27915,1165,6417,0,22274,0,966,572,-513,-667,-485,-361,-218,-452,-7,11,-647,-514
06/01/2026,5,30158,A,35377,27371,1152,6417,0,22274,0,838,358,-600,-478,-498,-361,-166,-477,-7,-46,-634,-514
06/01/2026,6,29972,A,34920,27222,1118,6417,0,22274,0,598,131,-611,-470,-498,-335,-138,-478,-19,-51,-636,-514
06/01/2026,7,29441,A,34857,26750,1102,6417,0,22274,0,553,366,-614,-660,-579,-330,-33,-502,-173,-94,-764,-514
06/01/2026,8,29124,A,35267,26417,1073,6417,0,22274,0,1257,151,-615,-674,-582,-330,0,-503,-221,-104,-768,-489
06/01/2026,9,28829,A,35832,26059,1050,6417,0,22274,0,1162,532,-695,-710,-734,-295,-14,-844,-603,-360,-619,-367
06/01/2026,10,28925,A,36146,26127,1029,6417,0,22274,0,1194,999,-705,-715,-741,-228,-111,-857,-681,-382,-618,-389
06/01/2026,11,29041,A,36754,26280,1019,6417,0,22274,0,980,1400,-994,-807,-789,-83,-22,-558,-1069,-573,-974,-264
06/01/2026,12,29691,A,36994,26889,1036,6417,0,22274,0,692,1710,-1031,-818,-751,0,-43,-547,-1136,-588,-982,-115
06/01/2026,13,32404,A,38051,29447,1032,6417,0,22274,0,144,2045,-1028,-976,-112,68,-2,-351,-1367,-691,-376,27
06/01/2026,14,34593,A,40023,31573,1006,6417,0,22274,0,17,2698,-1024,-967,-105,137,0,-342,-1365,-677,-333,65
06/01/2026,15,37991,A,40476,34725,1039,6417,0,22274,0,7,2406,-153,-247,-209,18,0,60,-971,29,-236,-62
06/01/2026,16,39949,A,42294,36560,1088,6417,0,22274,0,0,2703,-58,-202,-213,0,0,77,-892,74,-216,-164
06/01/2026,17,41482,A,43150,37862,1131,6417,5,22274,0,0,2988,-26,-337,322,0,0,208,-506,32,237,-199
06/01/2026,18,42672,A,44302,38916,1239,6417,287,22274,0,0,3206,-21,-344,433,0,0,216,-428,34,268,-237
06/01/2026,19,43688,A,45092,39825,1266,6417,1029,22274,0,13,3035,127,-265,806,-64,-26,652,-51,176,268,-385
06/01/2026,20,43616,A,45058,39686,1327,6417,1802,22274,0,13,2835,177,-259,852,-112,0,671,-4,182,268,-454
06/01/2026,21,42957,A,44571,39118,1365,6417,2228,22274,0,15,2918,64,-230,839,-253,0,511,-4,83,245,-512
06/01/2026,22,41921,A,43628,38131,1336,6417,2859,22274,0,17,2668,48,-222,837,-350,0,504,-4,77,233,-514
06/01/2026,23,41764,A,43411,37987,1391,6417,3288,22274,0,17,2573,-77,-18,764,-359,26,124,-4,52,-126,-446
06/01/2026,24,41768,A,43155,38041,1461,6417,3585,22274,0,15,3056,-103,0,736,-211,-16,109,-4,50,-144,-294
06/01/2026,25,42223,A,43343,38573,1545,6417,3356,22274,0,13,3796,-15,101,339,-200,-145,201,-4,50,134,-143
06/01/2026,26,42691,A,43916,39120,1682,6417,2976,22274,0,12,4069,-1,105,338,-305,-294,204,-13,49,165,6
06/01/2026,27,42188,A,43721,38450,1786,6417,2727,22274,0,14,3762,-1,-35,353,-431,-324,283,-128,43,548,132
06/01/2026,28,42148,A,43817,38515,1904,6417,2207,22274,0,64,3883,-1,-44,347,-450,-356,286,-154,42,565,124
06/01/2026,29,41930,A,43688,38375,2017,6417,1648,22274,0,11,3851,-45,-10,140,-450,-327,130,-315,12,202,69
06/01/2026,30,41888,A,43539,38423,2219,6417,1110,22274,0,8,4131,-56,-8,121,-450,-192,125,-337,11,187,176
06/01/2026,31,42458,A,44453,39020,2336,6417,488,22274,0,11,4066,-215,-5,-233,-450,-120,75,-361,11,609,157
06/01/2026,32,43520,A,45415,39939,2513,6417,102,22274,0,12,4153,-258,-11,-233,-431,-10,74,-340,7,645,200
06/01/2026,33,44203,A,45919,40492,2642,6417,0,22274,0,12,4299,-293,-259,-112,-303,0,343,-41,-96,818,200
06/01/2026,34,45344,A,47091,41522,2951,6417,0,22274,0,98,4189,-308,-278,-104,-232,-12,353,-5,-110,826,200
06/01/2026,35,45444,A,47861,41627,3056,6417,0,22274,0,321,4150,-446,-335,414,-216,-108,265,-7,-384,664,147
06/01/2026,36,45234,A,47454,41399,3155,6417,0,22274,0,318,4300,-465,-342,496,-66,-20,262,-8,-401,642,17
06/01/2026,37,44580,A,47360,40902,3204,6417,0,22274,0,327,4315,-827,-460,589,-81,54,263,-17,-400,269,-68
06/01/2026,38,43768,A,46929,40240,3403,6417,0,22274,0,327,4376,-874,-474,595,-224,10,262,-44,-400,244,-218
06/01/2026,39,42473,A,46397,39053,3442,6417,0,22274,0,322,4480,-965,-689,814,-166,0,-45,-372,-400,412,-365
06/01/2026,40,41633,A,45528,38273,3471,6417,0,22274,0,320,4397,-978,-704,823,-112,0,-57,-386,-405,410,-333
06/01/2026,41,39798,A,43941,36556,3479,6417,0,22274,0,321,4317,-1404,-703,787,-155,0,170,-46,-606,-127,-181
06/01/2026,42,38446,A,42410,35260,3654,6417,0,22274,0,317,4502,-1465,-701,786,-23,0,178,-4,-610,-163,-81
06/01/2026,43,37213,A,40560,34028,3673,6417,0,22274,0,318,4550,-1188,-612,915,9,0,-152,-4,-310,-163,35
06/01/2026,44,35211,A,38516,32026,3808,6417,0,22274,0,321,4475,-1152,-610,919,49,0,-165,-5,-287,-165,175
06/01/2026,45,32931,A,36224,30098,3840,6417,0,22274,0,318,4404,-939,-748,842,0,0,-329,-8,-139,-212,146
06/01/2026,46,30954,A,34361,28339,3891,6417,0,22274,0,478,4323,-913,-741,796,0,0,-335,22,-129,-211,43
06/01/2026,47,28472,A,31773,26157,3891,6417,0,22274,0,1424,3807,-558,-163,112,-56,0,-258,397,-123,-51,-68
06/01/2026,48,27469,A,30807,25238,3836,6417,0,22297,0,1564,3684,-506,-125,102,-11,0,-255,464,-122,-39,-116
07/01/2026,1,27936,A,30653,25744,3854,6417,0,22297,0,1553,3402,3,-178,308,0,0,-55,730,-122,-1,-208
07/01/2026,2,28695,A,31339,26588,3915,6417,0,22297,0,1546,3645,40,-180,325,0,0,-48,759,-120,0,-150
07/01/2026,3,28287,A,31070,26290,3958,6417,0,22297,0,1549,3710,77,-123,344,-31,0,-172,701,-60,55,-248
07/01/2026,4,27394,A,30118,25497,3950,6417,0,22297,0,1534,3894,105,-119,345,-16,0,-176,704,-55,62,-224
07/01/2026,5,26863,A,29589,25075,4023,6417,0,22297,0,1526,3820,300,-113,262,-117,0,-20,846,17,42,-350
07/01/2026,6,26732,A,29512,24983,3958,6417,0,22297,0,1519,3872,324,-115,259,-45,0,-15,834,20,43,-486
07/01/2026,7,26463,A,29508,24722,4015,6417,0,22297,0,1452,3820,275,-195,488,-138,0,-54,462,-92,166,-514
07/01/2026,8,26098,A,29204,24449,3941,6417,0,22297,0,1508,3847,268,-203,497,-125,0,-56,391,-100,181,-514
07/01/2026,9,25526,A,29053,23856,3976,6417,0,22297,0,1505,3847,-189,-301,418,-171,0,-154,73,-136,410,-471
07/01/2026,10,25577,A,29005,23828,3966,6417,0,22297,0,1464,3959,-265,-315,415,-160,0,-158,53,-142,424,-324
07/01/2026,11,25934,A,29690,24109,4041,6417,0,22297,0,1060,4050,-564,-593,278,-29,0,-457,290,-250,345,-203
07/01/2026,12,26452,A,30776,24602,4095,6417,0,22297,0,1348,3844,-602,-620,273,-114,0,-468,299,-263,336,-309
07/01/2026,13,28777,A,33863,26781,4146,6417,0,22297,0,999,3794,-1172,-896,535,-188,-68,-243,29,-497,241,-423
07/01/2026,14,31732,A,36991,29482,4013,6417,0,22297,0,687,3451,-1235,-906,546,-322,-221,-235,-34,-507,232,-512
07/01/2026,15,35353,A,39201,32794,4010,6417,0,22297,0,73,3478,-265,-601,807,-301,-372,-391,-411,-323,193,-511
07/01/2026,16,37230,A,41138,34380,3987,6417,0,22297,0,22,3352,-134,-577,818,-417,-508,-397,-428,-312,194,-513
07/01/2026,17,38770,A,42195,35733,3931,6417,7,22297,0,209,3497,57,-483,698,-451,-531,-261,-51,-325,344,-514
07/01/2026,18,39380,A,42636,36326,3736,6417,391,22297,0,121,4204,67,-468,693,-451,-531,-255,7,-316,361,-514
07/01/2026,19,40454,A,42757,37189,3692,6417,1437,22297,0,15,4122,-26,-166,723,-451,-531,7,138,51,611,-514
07/01/2026,20,40164,A,42456,36775,3587,6417,2409,22297,0,14,4090,-36,-146,723,-451,-531,12,158,72,630,-514
07/01/2026,21,39425,A,42307,35963,3561,6417,3200,22297,0,14,3649,-100,-156,411,-451,-531,-480,210,-36,680,-514
07/01/2026,22,38497,A,41418,34968,3528,6417,4446,22297,0,14,3353,-105,-162,400,-451,-531,-496,220,-48,688,-514
07/01/2026,23,37658,A,40955,34086,3501,6417,5297,22297,0,9,2861,-666,-316,807,-451,-531,79,253,-210,859,-514
07/01/2026,24,37052,A,40439,33478,3435,6417,5925,22297,0,9,2367,-734,-324,824,-451,-531,107,270,-224,878,-514
07/01/2026,25,37149,A,40030,33522,3364,6417,5691,22297,0,9,1954,-230,-200,696,-451,-531,40,434,-346,1114,-514
07/01/2026,26,37108,A,39916,33410,3228,6417,5441,22297,0,8,1108,-165,-191,692,-451,-531,37,460,-348,1128,-514
07/01/2026,27,37520,A,40107,33795,3132,6417,5038,22297,0,145,520,-59,-137,919,-451,-531,32,524,-150,1007,-514
07/01/2026,28,37666,A,40243,33849,2994,6417,4431,22297,0,163,31,-46,-133,928,-451,-531,32,555,-139,991,-514
07/01/2026,29,38343,A,41116,34445,2853,6417,3262,22297,0,164,-261,-192,-126,687,-451,-531,86,844,-195,831,-514
07/01/2026,30,39175,A,41963,35212,2693,6417,2022,22297,0,164,-6,-213,-128,682,-451,-531,88,909,-187,823,-514
07/01/2026,31,40148,A,43013,36194,2546,6417,982,22297,0,165,-266,-402,-202,1046,-451,-531,331,1282,241,977,-514
07/01/2026,32,41270,A,44001,37249,2416,6417,164,22297,0,10,-318,-424,-201,1062,-451,-531,349,1333,266,984,-514
07/01/2026,33,43138,A,45242,38964,2290,6417,1,22297,0,8,-179,250,38,1043,-451,-531,965,1390,194,824,-514
07/01/2026,34,44539,A,46647,40183,2151,6417,0,22297,0,12,8,436,52,1043,-451,-531,997,1398,185,815,-514
07/01/2026,35,45035,A,47089,40611,2007,6417,0,22297,0,8,116,459,-9,1068,-451,-472,816,1397,21,924,-514
07/01/2026,36,45281,A,47256,40878,1883,6417,0,22297,0,7,252,474,-9,1069,-451,-394,810,1397,15,942,-514
07/01/2026,37,45238,A,47251,40782,1760,6417,0,22297,0,7,153,804,137,1066,-448,-444,967,1398,190,1332,-514
07/01/2026,38,44280,A,46132,39939,1622,6417,0,22297,0,9,193,841,157,1065,-378,-351,972,1397,202,1360,-514
07/01/2026,39,44047,A,46054,39807,1516,6417,0,22297,0,10,301,1264,532,1063,-446,-437,922,1397,246,1417,-514
07/01/2026,40,42795,A,44715,38642,1363,6417,0,22297,0,10,-152,1267,554,1063,-452,-344,920,1397,245,1425,-514
07/01/2026,41,41660,A,43498,37676,1286,6417,0,22297,0,9,-396,908,418,1018,-452,-263,852,1398,108,1425,-514
07/01/2026,42,40297,A,42109,36403,1214,6417,0,22297,0,12,-505,858,388,1016,-451,-236,849,1397,96,1424,-513
07/01/2026,43,37773,A,40081,33982,1154,6417,0,22297,0,14,-294,133,-356,945,-451,-345,737,1397,-28,1401,-514
07/01/2026,44,36367,A,38586,32725,1098,6417,0,22297,0,12,-227,89,-407,943,-448,-232,732,1397,-36,1397,-484
07/01/2026,45,34433,A,36747,30968,1053,6417,0,22297,0,13,-223,-222,-390,926,-451,-152,372,1397,19,1321,-486
07/01/2026,46,32822,A,34954,29582,1032,6417,0,22297,0,16,-318,-213,-373,925,-451,-32,358,1368,36,1297,-447
07/01/2026,47,31312,A,33321,28141,990,6417,0,22297,0,413,-849,170,195,807,-451,-65,182,994,492,657,-480
07/01/2026,48,30020,A,32345,26847,966,6417,0,22301,0,544,-892,230,241,802,-451,-216,175,932,521,618,-514
08/01/2026,1,30015,A,32475,26888,938,6417,0,22301,0,594,-931,1029,483,842,-385,-367,360,736,556,835,-514
08/01/2026,2,30705,A,33248,27684,859,6417,0,22301,0,593,-634,1062,505,844,-331,-505,366,713,562,848,-514
08/01/2026,3,30315,A,32885,27374,860,6417,0,22301,0,593,-714,934,666,803,-332,-531,286,724,685,774,-514
08/01/2026,4,29377,A,32151,26519,846,6417,0,22301,0,797,-899,945,683,802,-332,-531,283,719,697,762,-514
08/01/2026,5,29062,A,31886,26226,842,6417,0,22301,0,848,-621,1172,890,720,-331,-531,270,643,826,514,-514
08/01/2026,6,28576,A,31404,25801,852,6417,0,22301,0,852,-544,1200,904,716,-331,-531,269,643,835,484,-514
08/01/2026,7,27894,A,30710,25160,837,6417,0,22301,0,839,-477,1429,868,446,-332,-531,292,766,843,31,-514
08/01/2026,8,27238,A,30050,24568,836,6417,0,22301,0,835,-507,1437,867,417,-331,-531,291,772,843,-1,-514
08/01/2026,9,26838,A,29459,24232,812,6417,0,22301,0,420,-297,1298,918,2,-332,-531,-114,660,831,-110,-514
08/01/2026,10,27030,A,29470,24358,806,6417,0,22301,0,211,-261,1249,899,0,-332,-531,-131,617,821,-121,-514
08/01/2026,11,27356,A,29827,24636,796,6417,0,22301,0,72,138,332,80,-110,-398,-531,15,243,476,-234,-526
08/01/2026,12,28232,A,30719,25473,766,6417,0,22301,0,19,-16,283,30,-139,-452,-510,17,187,453,-253,-514
08/01/2026,13,30769,A,34434,27810,717,6417,0,22301,0,19,295,88,233,-581,-452,-401,-444,65,403,-655,-513
08/01/2026,14,33039,A,36802,29852,690,6417,0,22301,0,19,666,113,258,-574,-452,-462,-464,80,402,-678,-514
08/01/2026,15,36830,A,39691,33290,647,6417,0,22301,0,20,717,818,636,-121,-436,-500,-152,453,500,-518,-514
08/01/2026,16,38343,A,41096,34664,626,6417,0,22301,0,14,916,863,668,-109,-340,-531,-136,529,518,-509,-514
08/01/2026,17,39752,A,42402,35894,593,6417,1,22301,0,14,603,1213,899,101,-429,-531,328,902,900,-562,-514
08/01/2026,18,40547,A,43208,36628,580,6417,77,22301,0,8,519,1236,917,127,-452,-531,353,977,926,-556,-514
08/01/2026,19,42293,A,44566,38230,560,6417,371,22301,0,7,663,1497,986,660,-452,-516,841,1351,993,-184,-514
08/01/2026,20,42672,A,44946,38631,545,6417,736,22301,0,7,809,1496,988,621,-451,-527,864,1397,997,-175,-514
08/01/2026,21,41890,A,45109,37943,521,6417,970,22301,0,3,1045,1378,900,-406,-385,-531,609,1397,977,-780,-514
08/01/2026,22,41804,A,45151,37828,425,6417,1147,22301,0,3,1112,1375,897,-441,-445,-531,600,1398,976,-813,-514
08/01/2026,23,41923,A,44538,37883,422,6417,1120,22301,0,2,726,1503,986,-3,-451,-531,926,1397,996,-514,-514
08/01/2026,24,42480,A,44969,38468,405,6417,1041,22301,0,1,722,1507,992,0,-396,-531,939,1396,998,-473,-488
08/01/2026,25,43132,A,44876,38922,430,6417,943,22301,0,4,667,1506,992,701,-247,-531,1011,1383,998,259,-362
08/01/2026,26,42785,A,44404,38597,464,6417,768,22301,0,5,655,1506,992,848,-108,-531,1014,1352,998,286,-375
08/01/2026,27,42747,A,44684,38495,513,6417,598,22301,0,5,970,1507,992,604,-4,-531,871,978,999,-547,-250
08/01/2026,28,42855,A,44862,38524,595,6417,426,22301,0,5,902,1506,992,603,0,-531,866,902,999,-603,-268
08/01/2026,29,42177,A,44122,37854,675,6417,257,22301,0,5,755,1507,992,669,0,-531,752,530,999,-616,-193
08/01/2026,30,41912,A,43852,37676,941,6417,127,22301,0,5,748,1506,992,621,0,-531,748,458,1000,-623,-181
08/01/2026,31,41492,A,43619,37348,1086,6417,28,22301,0,0,833,1506,992,3,-35,-531,862,127,999,-840,-121
08/01/2026,32,42221,A,44217,38066,1361,6417,4,22301,0,0,908,1506,992,0,0,-531,866,116,998,-858,-7
08/01/2026,33,43708,A,45919,39429,1513,6417,0,22301,0,0,871,1506,992,156,-54,-531,650,489,998,-977,-49
08/01/2026,34,44233,A,46520,39785,1745,6417,0,22301,0,1,558,1506,992,167,-35,-531,642,549,998,-980,-140
08/01/2026,35,44440,A,46778,39908,1915,6417,0,22301,0,0,304,1507,992,104,-150,-531,438,706,997,-765,-292
08/01/2026,36,44525,A,47130,40026,2094,6417,0,22301,0,0,46,1506,992,102,-300,-531,417,697,996,-749,-425
08/01/2026,37,44228,A,47269,39771,2271,6417,0,22301,0,0,-118,1471,990,304,-433,-531,-297,323,997,-702,-478
08/01/2026,38,44006,A,47028,39321,2465,6417,0,22301,0,2,-243,1467,988,321,-386,-531,-308,287,996,-696,-499
08/01/2026,39,43345,A,45864,38682,2596,6417,0,22301,0,10,-437,1437,910,383,-391,-531,632,404,967,-617,-370
08/01/2026,40,41341,A,43672,37166,2785,6417,0,22301,0,11,-233,1435,907,394,-319,-531,697,448,966,-606,-264
08/01/2026,41,40225,A,42596,36067,2862,6417,0,22301,0,9,-585,1497,987,966,-424,-531,985,820,995,-423,-384
08/01/2026,42,37920,A,40409,33886,2920,6417,0,22301,0,8,-600,1505,992,996,-451,-531,996,896,997,-395,-504
08/01/2026,43,36204,A,38294,32303,2990,6417,0,22301,0,11,-398,1505,992,1054,-451,-531,997,1270,998,169,-497
08/01/2026,44,34582,A,36535,30878,3036,6417,0,22301,0,13,-218,1505,992,1056,-440,-531,997,1286,997,222,-369
08/01/2026,45,32600,A,34479,29043,3045,6417,0,22301,0,12,-121,1506,992,867,-450,-513,996,913,997,723,-304
08/01/2026,46,30577,A,32104,27184,3065,6417,0,22301,0,12,2,1505,992,860,-358,-381,997,896,997,764,-176
08/01/2026,47,28692,A,30994,25357,3074,6417,0,22301,0,791,110,1505,992,999,-370,-370,997,1270,998,1010,-171
08/01/2026,48,27473,A,30335,24246,3073,6417,0,22305,0,981,172,1504,992,1003,-452,-507,997,1322,997,1027,-322
09/01/2026,1,27908,A,30939,24710,3075,6417,0,22305,0,979,358,1504,992,1004,-452,-531,997,1389,998,994,-469
09/01/2026,2,28573,A,31486,25417,3070,6417,0,22305,0,865,376,1504,993,1003,-452,-483,997,1397,998,991,-513
09/01/2026,3,28475,A,31420,25383,3079,6417,0,22305,0,972,343,1504,993,1004,-452,-407,997,1398,998,991,-514
09/01/2026,4,27956,A,31004,24920,3078,6417,0,22305,0,975,453,1504,993,1004,-452,-507,997,1397,998,991,-514
09/01/2026,5,27445,A,30514,24487,3088,6417,0,22305,0,972,333,1504,992,1003,-452,-531,997,1398,998,991,-514
09/01/2026,6,27155,A,30212,24303,3086,6417,0,22305,0,961,316,1504,992,1004,-452,-531,997,1397,998,991,-513
09/01/2026,7,26777,A,29699,24000,3113,6417,0,22305,0,826,435,1505,992,1003,-452,-531,997,1397,998,991,-513
09/01/2026,8,25967,A,29018,23255,3130,6417,0,22305,0,954,495,1505,992,1004,-452,-531,997,1397,998,991,-514
09/01/2026,9,25987,A,28879,23235,3163,6417,0,22305,0,796,528,1505,992,1003,-452,-531,997,1397,998,991,-513
09/01/2026,10,25758,A,28777,22927,3118,6417,0,22305,0,943,-33,1505,992,1004,-452,-510,997,1397,998,991,-514
09/01/2026,11,26521,A,29507,23603,3115,6417,0,22305,0,946,-76,1505,992,1004,-452,-475,987,1397,998,991,-513
09/01/2026,12,27449,A,30363,24487,2777,6417,0,22305,0,945,2,1504,991,1004,-452,-404,987,1397,995,991,-513
09/01/2026,13,29598,A,31925,26524,2747,6417,0,22305,0,414,99,1393,965,1004,-328,-450,798,1398,906,1024,-535
09/01/2026,14,32231,A,34296,28955,2719,6417,0,22305,0,18,-13,1379,962,1003,-403,-530,791,1397,900,1030,-514
09/01/2026,15,35450,A,37560,31905,2691,6417,0,22305,0,13,4,1124,925,781,-452,-531,690,1397,886,1150,-514
09/01/2026,16,37356,A,39466,33598,2634,6417,0,22305,0,13,-118,1093,923,773,-452,-531,686,1397,885,1160,-514
09/01/2026,17,38507,A,40617,34575,2615,6417,0,22305,0,13,-372,988,947,731,-452,-531,712,1397,895,1179,-514
09/01/2026,18,39588,A,41698,35590,2562,6417,39,22305,0,13,-277,976,949,730,-452,-531,714,1397,899,1184,-514
09/01/2026,19,41200,A,43311,37076,2519,6417,243,22305,0,14,-3,1445,990,993,-452,-531,1005,1397,991,1318,-514
09/01/2026,20,41705,A,43815,37557,2522,6417,503,22305,0,13,-34,1505,992,1003,-452,-531,1017,1397,998,1325,-514
09/01/2026,21,41936,A,44046,37764,2466,6417,793,22305,0,13,-96,1505,992,1004,-452,-531,1017,1397,998,1249,-514
09/01/2026,22,41754,A,43865,37559,2436,6417,1068,22305,0,14,-158,1505,992,1002,-452,-531,1017,1397,998,1241,-514
09/01/2026,23,41934,A,44046,37779,2400,6417,1342,22305,0,15,111,1505,992,1003,-452,-531,1017,1397,998,1253,-514
09/01/2026,24,41718,A,43830,37563,2372,6417,1493,22305,0,15,103,1505,992,1003,-452,-531,1017,1397,998,1254,-514
09/01/2026,25,42126,A,44237,37971,2342,6417,1579,22305,0,15,226,1505,992,1003,-451,-531,1016,1397,997,1274,-514
09/01/2026,26,41828,A,43937,37695,2318,6417,1540,22305,0,12,73,1506,992,1004,-452,-531,1016,1397,998,1278,-514
09/01/2026,27,41586,A,43693,37451,2298,6417,1350,22305,0,11,80,1506,992,1003,-451,-531,1016,1397,998,1372,-514
09/01/2026,28,41178,A,43286,37010,2283,6417,1304,22305,0,11,-78,1506,992,1003,-452,-531,1016,1397,998,1379,-514
09/01/2026,29,41327,A,43435,37245,2255,6417,997,22305,0,11,350,1506,992,963,-452,-531,966,1397,998,1359,-514
09/01/2026,30,40788,A,42896,36725,2234,6417,740,22305,0,11,399,1506,992,961,-452,-531,963,1397,998,1354,-514
09/01/2026,31,40873,A,42978,36784,2211,6417,402,22305,0,9,644,1507,992,1002,-451,-531,644,1397,998,1371,-514
09/01/2026,32,41530,A,43637,37426,2268,6417,105,22305,0,11,837,1507,992,1004,-451,-531,632,1397,998,1373,-514
09/01/2026,33,42164,A,44252,38046,2245,6417,1,22305,0,8,750,1507,992,783,-452,-531,689,1397,998,1419,-497
09/01/2026,34,43589,A,45630,39443,2226,6417,0,22305,0,4,1169,1507,987,775,-452,-531,692,1397,999,1422,-454
