SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2022-01-09,15,25392,27072,23166,2218,6527,0,14013,0,1080,976,991,674,310,440,999,253,0,0,0,2022-01-09 07:00:00
2022-01-09,17,27916,28986,25565,2163,6527,10,14013,0,470,386,992,636,199,369,990,646,0,0,0,2022-01-09 08:00:00
2022-01-09,19,30866,31533,28279,2041,6527,1113,14013,0,67,969,992,1001,311,504,900,693,0,0,0,2022-01-09 09:00:00
2022-01-09,21,32221,32828,29348,1969,6527,2464,14013,0,7,1007,992,1014,311,377,990,693,0,0,0,2022-01-09 10:00:00
2022-01-09,23,32719,33326,29585,2033,6527,3496,14013,0,7,959,946,1051,286,226,975,693,0,0,0,2022-01-09 11:00:00
2022-01-09,25,33344,33949,30047,2133,6527,3541,14013,0,5,964,947,761,228,327,875,693,0,0,0,2022-01-09 12:00:00
2022-01-09,27,34424,35027,31016,1916,6527,2884,14013,0,3,996,989,1051,271,279,995,693,0,0,0,2022-01-09 13:00:00
2022-01-09,29,35018,35621,31667,1631,6527,1687,14013,0,3,992,992,1052,99,19,1000,693,0,0,0,2022-01-09 14:00:00
2022-01-09,31,36655,37508,33156,1414,6527,328,14013,0,10,876,877,1020,-191,-52,1000,693,0,0,0,2022-01-09 15:00:00
2022-01-09,33,39823,40996,35991,1109,6527,0,14013,0,11,1003,984,1052,-419,-143,1019,693,0,0,0,2022-01-09 16:00:00
2022-01-09,35,42175,43517,38000,963,6527,0,14013,0,1,1008,991,1050,-448,-293,1019,693,0,0,0,2022-01-09 17:00:00
2022-01-09,37,41294,42596,37268,880,6527,0,14013,0,1,1007,991,1049,-455,-246,1020,693,0,0,0,2022-01-09 18:00:00
2022-01-09,39,39144,40282,35308,737,6527,0,14013,0,13,1002,991,1052,-323,-202,869,693,0,0,0,2022-01-09 19:00:00
2022-01-09,41,36919,37806,33263,623,6527,0,14013,0,10,1008,991,1051,-277,14,516,693,0,0,0,2022-01-09 20:00:00
2022-01-09,43,34428,35108,31107,526,6527,0,14013,0,16,1008,987,1052,-64,0,721,693,0,0,0,2022-01-09 21:00:00
2022-01-09,45,31468,32086,28428,505,6527,0,14013,0,18,1008,991,982,50,0,924,693,0,0,0,2022-01-09 22:00:00
2022-01-09,47,27941,28641,25174,527,6527,0,14013,0,19,640,466,676,-81,0,543,693,0,0,0,2022-01-09 23:00:00
2022-01-10,1,26789,28402,24180,539,6527,0,14015,0,914,772,503,855,-99,0,645,693,0,0,0,2022-01-10 00:00:00
2022-01-10,3,27261,28850,24752,537,6527,0,14015,0,989,870,457,598,187,55,589,693,0,0,0,2022-01-10 01:00:00
2022-01-10,5,26449,28479,24060,599,6527,0,14015,0,1430,712,323,669,184,0,533,693,0,0,0,2022-01-10 02:00:00
2022-01-10,7,25872,27648,23529,730,6527,0,14015,0,1176,470,186,623,300,0,137,693,0,0,0,2022-01-10 03:00:00
2022-01-10,9,25350,28049,23098,868,6527,0,14015,0,1147,-381,-258,-121,365,107,-192,693,0,0,0,2022-01-10 04:00:00
2022-01-10,11,26029,29338,23820,1027,6527,0,14015,0,331,-528,-710,-659,360,220,-481,513,0,0,0,2022-01-10 05:00:00
2022-01-10,13,30019,33559,27630,1194,6527,0,14015,0,64,-805,-525,-797,365,235,-749,456,0,0,0,2022-01-10 06:00:00
2022-01-10,15,35757,37756,32932,1330,6527,0,14015,0,187,-352,264,-370,321,375,-490,399,0,0,0,2022-01-10 07:00:00
2022-01-10,17,39301,40272,36180,1529,6527,1,14015,0,17,-105,337,-249,301,173,146,662,0,0,0,2022-01-10 08:00:00
2022-01-10,19,40967,41769,37829,1736,6527,137,14015,0,10,-190,279,-2,320,441,163,693,0,0,0,2022-01-10 09:00:00
2022-01-10,21,41237,42181,38194,1924,6527,399,14015,0,16,-229,129,-99,320,504,228,693,0,0,0,2022-01-10 10:00:00
2022-01-10,23,41539,42601,38575,2087,6527,572,14015,0,15,-243,55,-104,307,504,-100,693,0,0,0,2022-01-10 11:00:00
2022-01-10,25,41769,42385,38801,2148,6527,622,14015,0,16,64,463,106,306,504,41,588,0,0,0,2022-01-10 12:00:00
2022-01-10,27,41265,42671,38281,2136,6527,550,14015,0,16,-366,368,240,306,504,-424,270,0,0,0,2022-01-10 13:00:00
2022-01-10,29,40116,41713,37249,2167,6527,438,14015,0,17,-454,227,136,259,504,-526,203,0,0,0,2022-01-10 14:00:00
2022-01-10,31,39707,41514,36786,2221,6527,157,14015,0,15,63,-409,-316,179,325,-467,202,0,0,0,2022-01-10 15:00:00
2022-01-10,33,41995,43465,38946,2304,6527,0,14015,0,12,52,-585,149,37,32,-273,321,0,0,0,2022-01-10 16:00:00
2022-01-10,35,43880,46349,40627,2393,6527,0,14015,0,1,-801,-332,105,-209,-63,-463,655,0,0,0,2022-01-10 17:00:00
2022-01-10,37,42991,45883,39893,2376,6527,0,14015,0,4,-495,-696,-228,-377,-201,-291,340,0,0,0,2022-01-10 18:00:00
2022-01-10,39,41116,44049,38055,2224,6527,0,14015,0,9,-480,-653,-190,-311,-437,-253,652,0,0,0,2022-01-10 19:00:00
2022-01-10,41,38169,41579,35229,2073,6527,0,14015,0,6,-998,-969,-2,-424,-326,-85,693,0,0,0,2022-01-10 20:00:00
2022-01-10,43,35210,39337,32444,1811,6527,0,14015,0,6,-1024,-1025,-579,-318,-184,-391,693,0,0,0,2022-01-10 21:00:00
2022-01-10,45,31343,36202,28771,1617,6527,0,14015,0,8,-1024,-1028,-792,-387,-388,-632,693,0,0,0,2022-01-10 22:00:00
2022-01-10,47,27598,31179,25304,1499,6527,0,14015,0,514,-868,-627,-3,-456,-438,-75,693,0,0,0,2022-01-10 23:00:00
2022-01-11,1,26152,29246,24060,1335,6527,0,14016,0,1204,-229,-428,0,-452,-181,308,693,0,0,0,2022-01-11 00:00:00
2022-01-11,3,26603,29195,24468,1226,6527,0,14016,0,1337,64,-235,281,-404,-16,380,693,0,0,0,2022-01-11 01:00:00
2022-01-11,5,25746,28406,23745,1140,6527,0,14016,0,1448,274,-153,390,-404,-55,472,693,0,0,0,2022-01-11 02:00:00
2022-01-11,7,25101,28006,23073,1140,6527,0,14016,0,1489,38,-308,312,-406,-102,373,693,0,0,0,2022-01-11 03:00:00
2022-01-11,9,24471,28035,22534,1195,6527,0,14016,0,1219,-538,-711,105,-406,-90,77,693,0,0,0,2022-01-11 04:00:00
2022-01-11,11,25306,29236,23364,1233,6527,0,14016,0,206,-662,-1008,-317,-307,-29,-801,693,0,0,0,2022-01-11 05:00:00
2022-01-11,13,29208,33645,26897,1177,6527,0,14016,0,8,-1005,-1027,-866,6,68,-931,693,0,0,0,2022-01-11 06:00:00
2022-01-11,15,35474,40098,32621,1092,6527,0,14016,0,5,-1024,-1027,-1064,208,19,-904,693,0,0,0,2022-01-11 07:00:00
2022-01-11,17,38688,42468,35497,1099,6527,1,14016,0,13,-1018,-1028,-732,166,0,-389,693,0,0,0,2022-01-11 08:00:00
2022-01-11,19,39839,41893,36609,1117,6527,231,14016,0,11,-689,-754,94,187,0,124,693,0,0,0,2022-01-11 09:00:00
2022-01-11,21,39862,41746,36731,1104,6527,704,14016,0,8,-732,-544,562,105,0,477,693,0,0,0,2022-01-11 10:00:00
2022-01-11,23,39818,41271,36667,1111,6527,1179,14016,0,13,-669,-171,847,150,52,819,693,0,0,0,2022-01-11 11:00:00
2022-01-11,25,40205,41001,37043,1114,6527,1128,14016,0,13,-23,-160,925,262,67,994,693,0,0,0,2022-01-11 12:00:00
2022-01-11,27,39915,41393,36731,1142,6527,1083,14016,0,12,-418,-448,792,282,87,784,693,0,0,0,2022-01-11 13:00:00
2022-01-11,29,39495,41275,36321,1188,6527,709,14016,0,11,-755,-414,738,332,185,434,693,0,0,0,2022-01-11 14:00:00
2022-01-11,31,39428,40889,36259,1250,6527,407,14016,0,11,-474,-376,476,346,161,172,693,0,0,0,2022-01-11 15:00:00
2022-01-11,33,41244,42167,37952,1285,6527,3,14016,0,12,-311,347,195,152,70,430,693,0,0,0,2022-01-11 16:00:00
2022-01-11,35,43761,44663,40207,1220,6527,0,14016,0,2,-260,381,682,-40,0,911,693,0,0,0,2022-01-11 17:00:00
2022-01-11,37,42933,44045,39538,1211,6527,0,14016,0,2,-371,-103,590,-36,38,637,693,0,0,0,2022-01-11 18:00:00
2022-01-11,39,41537,42152,38447,1306,6527,0,14016,0,10,-5,82,601,82,103,837,693,0,0,0,2022-01-11 19:00:00
2022-01-11,41,39131,39904,36220,1365,6527,0,14016,0,9,0,-164,620,219,128,638,693,0,0,0,2022-01-11 20:00:00
2022-01-11,43,35901,37188,33323,1430,6527,0,14016,0,7,-444,-236,513,363,77,281,693,0,0,0,2022-01-11 21:00:00
2022-01-11,45,31915,33743,29747,1526,6527,0,14016,0,8,-497,-723,3,239,0,10,693,0,0,0,2022-01-11 22:00:00
2022-01-11,47,27895,30277,26130,1540,6527,0,14016,0,13,-662,-844,151,54,-19,-244,693,0,0,0,2022-01-11 23:00:00
2022-01-12,1,26446,30070,24870,1517,6527,0,14017,0,974,-723,-850,228,-181,-74,-222,693,0,0,0,2022-01-12 00:00:00
2022-01-12,3,26595,30763,25093,1519,6527,0,14017,0,1529,-763,-848,504,-49,0,-379,693,0,0,0,2022-01-12 01:00:00
2022-01-12,5,25616,29828,24156,1581,6527,0,14017,0,1573,-864,-850,418,-164,0,-161,693,0,0,0,2022-01-12 02:00:00
2022-01-12,7,25016,29569,23550,1577,6527,0,14017,0,1571,-826,-838,-96,-59,0,-563,693,0,0,0,2022-01-12 03:00:00
2022-01-12,9,24510,29913,23179,1588,6527,0,14017,0,1194,-1015,-1016,-473,-96,-5,-1004,693,0,0,0,2022-01-12 04:00:00
2022-01-12,11,25452,31074,24138,1656,6527,0,14017,0,1146,-1022,-1028,-805,77,55,-1021,693,0,0,0,2022-01-12 05:00:00
2022-01-12,13,29478,34852,27875,1626,6527,0,14017,0,637,-1023,-1028,-1065,228,117,-1021,693,0,0,0,2022-01-12 06:00:00
2022-01-12,15,35314,40096,33141,1658,6527,0,14017,0,43,-1024,-1028,-1066,314,66,-1021,693,0,0,0,2022-01-12 07:00:00
2022-01-12,17,38469,42785,35975,1718,6527,18,14017,0,10,-1014,-1004,-794,403,146,-894,693,0,0,0,2022-01-12 08:00:00
2022-01-12,19,39411,42511,36750,1709,6527,1063,14017,0,12,-736,-656,-693,368,127,-403,693,0,0,0,2022-01-12 09:00:00
2022-01-12,21,38544,42323,35811,1761,6527,2976,14017,0,17,-902,-990,-628,232,0,-641,693,0,0,0,2022-01-12 10:00:00
2022-01-12,23,37499,41932,34649,1823,6527,4133,14017,0,11,-838,-1026,-1049,166,0,-909,693,0,0,0,2022-01-12 11:00:00
2022-01-12,25,37071,41269,34221,1847,6527,4499,14017,0,13,-782,-986,-951,206,0,-866,693,0,0,0,2022-01-12 12:00:00
2022-01-12,27,36806,40984,33922,1886,6527,4143,14017,0,10,-736,-1024,-964,98,0,-844,693,0,0,0,2022-01-12 13:00:00
2022-01-12,29,36964,39511,34182,1893,6527,3111,14017,0,14,-150,-626,-746,73,2,-411,693,0,0,0,2022-01-12 14:00:00
2022-01-12,31,37820,39666,35106,1882,6527,1279,14017,0,18,-229,-520,-462,-16,0,-1,693,0,0,0,2022-01-12 15:00:00
2022-01-12,33,40041,41396,37163,1818,6527,14,14017,0,13,-411,226,-289,-16,-26,201,693,0,0,0,2022-01-12 16:00:00
2022-01-12,35,43742,44526,40611,1749,6527,0,14017,0,0,379,550,113,-151,-33,410,693,0,0,0,2022-01-12 17:00:00
2022-01-12,37,43113,44072,40092,1788,6527,0,14017,0,4,-55,317,3,-295,-5,621,693,0,0,0,2022-01-12 18:00:00
2022-01-12,39,41958,44027,39204,1851,6527,0,14017,0,11,-726,-623,515,-109,1,914,693,0,0,0,2022-01-12 19:00:00
2022-01-12,41,39459,41747,36898,1825,6527,0,14017,0,10,-918,-706,725,-54,0,544,693,0,0,0,2022-01-12 20:00:00
2022-01-12,43,35968,37863,33767,1802,6527,0,14017,0,5,-630,-632,937,-28,0,365,693,0,0,0,2022-01-12 21:00:00
2022-01-12,45,32031,34595,30075,1722,6527,0,14017,0,4,-1005,-955,805,49,37,317,693,0,0,0,2022-01-12 22:00:00
2022-01-12,47,28275,31297,26529,1646,6527,0,14017,0,526,-881,-705,979,-60,-77,-173,693,0,0,0,2022-01-12 23:00:00
2022-01-13,1,26831,30384,25311,1662,6527,0,14018,0,1615,-698,-545,978,-44,-51,176,693,0,0,0,2022-01-13 00:00:00
2022-01-13,3,27133,30525,25703,1666,6527,0,14018,0,1597,-622,-573,936,97,11,509,693,0,0,0,2022-01-13 01:00:00
2022-01-13,5,25981,29472,24741,1623,6527,0,14018,0,1574,-709,-588,933,-20,0,399,693,0,0,0,2022-01-13 02:00:00
2022-01-13,7,25311,28920,23977,1566,6527,0,14018,0,1552,-766,-653,870,-38,0,571,693,0,0,0,2022-01-13 03:00:00
2022-01-13,9,24902,29063,23605,1573,6527,0,14018,0,1504,-1004,-1000,557,-40,-13,143,693,0,0,0,2022-01-13 04:00:00
2022-01-13,11,25624,29259,24311,1625,6527,0,14018,0,752,-839,-911,613,82,-20,-513,693,0,0,0,2022-01-13 05:00:00
2022-01-13,13,29664,32673,28004,1596,6527,0,14018,0,105,-860,-893,571,379,162,-551,693,0,0,0,2022-01-13 06:00:00
2022-01-13,15,36011,38510,33785,1586,6527,0,14018,0,9,-820,-703,286,320,72,-367,693,0,0,0,2022-01-13 07:00:00
2022-01-13,17,39400,41934,36846,1723,6527,16,14018,0,9,-1014,-911,756,396,117,172,693,0,0,0,2022-01-13 08:00:00
2022-01-13,19,40194,42472,37328,1712,6527,1379,14018,0,14,-990,-674,837,202,120,543,693,0,0,0,2022-01-13 09:00:00
2022-01-13,21,39334,41491,36649,1573,6527,3358,14018,0,9,-862,-668,501,152,85,621,693,0,0,0,2022-01-13 10:00:00
2022-01-13,23,38278,40673,35551,1612,6527,4359,14018,0,9,-1019,-767,628,58,0,806,693,0,0,0,2022-01-13 11:00:00
2022-01-13,25,37724,40190,35005,1662,6527,4940,14018,0,7,-927,-846,334,-86,0,993,693,0,0,0,2022-01-13 12:00:00
2022-01-13,27,37386,39989,34649,1669,6527,4516,14018,0,7,-1001,-902,374,-93,0,697,693,0,0,0,2022-01-13 13:00:00
2022-01-13,29,37366,39435,34695,1730,6527,3335,14018,0,8,-622,-719,632,-120,0,405,693,0,0,0,2022-01-13 14:00:00
2022-01-13,31,38503,40172,35757,1732,6527,1316,14018,0,11,-545,-460,934,-53,0,491,693,0,0,0,2022-01-13 15:00:00
2022-01-13,33,41225,42198,38259,1601,6527,12,14018,0,10,-287,-5,1047,-71,18,637,693,0,0,0,2022-01-13 16:00:00
2022-01-13,35,44276,45028,41011,1548,6527,0,14018,0,1,184,310,1053,-151,0,773,693,0,0,0,2022-01-13 17:00:00
2022-01-13,37,43565,44408,40407,1633,6527,0,14018,0,0,-99,310,1051,-144,0,699,693,0,0,0,2022-01-13 18:00:00
2022-01-13,39,42556,43210,39506,1661,6527,0,14018,0,9,334,153,1052,-45,54,1005,693,0,0,0,2022-01-13 19:00:00
2022-01-13,41,39894,41494,37021,1603,6527,0,14018,0,12,-603,-366,1052,-19,109,806,693,0,0,0,2022-01-13 20:00:00
2022-01-13,43,36713,39114,34041,1530,6527,0,14018,0,9,-1010,-782,1008,82,18,858,693,0,0,0,2022-01-13 21:00:00
2022-01-13,45,32586,35230,30348,1458,6527,0,14018,0,7,-1023,-1014,949,71,0,757,693,0,0,0,2022-01-13 22:00:00
2022-01-13,47,28586,31774,26538,1382,6527,0,14018,0,519,-1024,-961,881,-83,-1,970,693,0,0,0,2022-01-13 23:00:00
2022-01-14,1,27200,31039,25305,1346,6527,0,14019,0,1123,-1024,-955,1034,-90,-47,802,693,0,0,0,2022-01-14 00:00:00
2022-01-14,3,27688,31675,25722,1332,6527,0,14019,0,1373,-1024,-763,912,-227,0,810,693,0,0,0,2022-01-14 01:00:00
2022-01-14,5,26673,30724,24787,1308,6527,0,14019,0,1556,-1023,-637,928,-235,0,824,693,0,0,0,2022-01-14 02:00:00
2022-01-14,7,26043,30130,24164,1190,6527,0,14019,0,1539,-1024,-753,886,-171,0,814,693,0,0,0,2022-01-14 03:00:00
2022-01-14,9,25733,29981,23886,1028,6527,0,14019,0,1517,-1024,-1009,893,-98,0,762,693,0,0,0,2022-01-14 04:00:00
2022-01-14,11,26711,29692,24763,890,6527,0,14019,0,193,-1024,-1026,888,-138,0,306,693,0,0,0,2022-01-14 05:00:00
2022-01-14,13,30576,33232,28276,693,6527,0,14019,0,7,-1024,-1025,887,88,0,220,693,0,0,0,2022-01-14 06:00:00
2022-01-14,15,36609,37824,33716,541,6527,0,14019,0,9,-507,-99,799,246,221,249,693,0,0,0,2022-01-14 07:00:00
2022-01-14,17,40427,41040,37109,539,6527,20,14019,0,13,801,770,672,253,493,401,693,0,0,0,2022-01-14 08:00:00
2022-01-14,19,41257,41868,37756,555,6527,1346,14019,0,11,1003,981,819,252,491,693,693,0,0,0,2022-01-14 09:00:00
2022-01-14,21,40714,41322,37130,485,6527,3170,14019,0,8,1007,991,1051,252,483,704,693,0,0,0,2022-01-14 10:00:00
2022-01-14,23,39631,40238,35999,419,6527,4276,14019,0,7,625,992,1052,252,496,988,693,0,0,0,2022-01-14 11:00:00
2022-01-14,25,38981,39588,35291,396,6527,4694,14019,0,7,991,992,960,252,404,1000,693,0,0,0,2022-01-14 12:00:00
2022-01-14,27,38065,38672,34384,392,6527,4472,14019,0,7,1006,991,1050,291,503,999,693,0,0,0,2022-01-14 13:00:00
2022-01-14,29,37810,38420,34210,354,6527,3299,14019,0,10,1006,991,992,342,504,1000,693,0,0,0,2022-01-14 14:00:00
2022-01-14,31,38469,39079,35018,368,6527,1395,14019,0,10,1007,992,775,304,393,1000,693,0,0,0,2022-01-14 15:00:00
2022-01-14,33,40611,41220,37101,422,6527,19,14019,0,9,1006,991,1000,152,504,1018,693,0,0,0,2022-01-14 16:00:00
2022-01-14,35,42207,42815,38495,453,6527,0,14019,0,8,1006,992,1051,15,504,1020,693,0,0,0,2022-01-14 17:00:00
2022-01-14,37,42320,42923,38795,488,6527,0,14019,0,3,1006,991,1052,44,504,1020,693,0,0,0,2022-01-14 18:00:00
2022-01-14,39,40488,41100,37189,491,6527,0,14019,0,12,1006,991,828,120,504,1020,693,0,0,0,2022-01-14 19:00:00
2022-01-14,41,38812,39417,35742,557,6527,0,14019,0,5,1005,991,670,270,481,1019,693,0,0,0,2022-01-14 20:00:00
2022-01-14,43,36137,36743,33333,620,6527,0,14019,0,6,920,959,1047,402,390,1000,693,0,0,0,2022-01-14 21:00:00
2022-01-14,45,32564,33171,30070,619,6527,0,14019,0,7,435,741,1023,192,110,825,693,0,0,0,2022-01-14 22:00:00
2022-01-14,47,29373,30125,27010,630,6527,0,14019,0,7,304,365,1044,-83,-62,825,693,0,0,0,2022-01-14 23:00:00
2022-01-15,1,28014,28844,25804,624,6527,0,14032,0,192,196,378,1054,-38,0,856,693,0,0,0,2022-01-15 00:00:00
2022-01-15,3,27983,28869,25830,581,6527,0,14032,0,286,189,525,1054,78,7,841,693,0,0,0,2022-01-15 01:00:00
2022-01-15,5,26590,28223,24573,553,6527,0,14032,0,1023,421,331,1053,17,-10,929,693,0,0,0,2022-01-15 02:00:00
2022-01-15,7,25759,27810,23740,514,6527,0,14032,0,1231,-166,-16,1055,-38,0,886,693,0,0,0,2022-01-15 03:00:00
2022-01-15,9,25031,28228,23034,508,6527,0,14032,0,1201,-797,-557,889,-42,0,892,693,0,0,0,2022-01-15 04:00:00
2022-01-15,11,25047,27940,23075,537,6527,0,14032,0,938,-762,-573,820,-20,0,544,693,0,0,0,2022-01-15 05:00:00
2022-01-15,13,26910,28560,24757,543,6527,0,14032,0,99,-438,-494,674,-19,0,607,693,0,0,0,2022-01-15 06:00:00
2022-01-15,15,29573,30717,27179,559,6527,0,14032,0,5,-410,-129,291,82,0,313,693,0,0,0,2022-01-15 07:00:00
2022-01-15,17,32617,33222,29950,575,6527,1,14032,0,5,316,396,266,233,15,609,693,0,0,0,2022-01-15 08:00:00
2022-01-15,19,35539,36151,32572,554,6527,277,14032,0,12,911,910,322,344,23,807,693,0,0,0,2022-01-15 09:00:00
2022-01-15,21,36508,37118,33380,553,6527,845,14032,0,10,1004,988,461,291,0,950,693,0,0,0,2022-01-15 10:00:00
2022-01-15,23,36851,37458,33620,575,6527,1034,14032,0,7,1007,991,501,251,0,968,693,0,0,0,2022-01-15 11:00:00
2022-01-15,25,37397,38003,33980,621,6527,1159,14032,0,6,1007,991,502,247,0,965,693,0,0,0,2022-01-15 12:00:00
2022-01-15,27,37111,37722,33702,669,6527,1000,14032,0,11,1007,991,506,134,0,998,693,0,0,0,2022-01-15 13:00:00
2022-01-15,29,36885,37493,33598,680,6527,851,14032,0,8,1006,991,529,110,0,999,693,0,0,0,2022-01-15 14:00:00
2022-01-15,31,36536,37146,33206,663,6527,326,14032,0,10,826,991,341,81,0,999,693,0,0,0,2022-01-15 15:00:00
2022-01-15,33,37906,38519,34506,675,6527,3,14032,0,13,1000,990,326,160,0,1018,693,0,0,0,2022-01-15 16:00:00
2022-01-15,35,41017,41618,37347,756,6527,0,14032,0,1,1006,991,326,72,11,1020,693,0,0,0,2022-01-15 17:00:00
2022-01-15,37,40471,41074,36967,794,6527,0,14032,0,3,1006,991,326,149,0,1020,693,0,0,0,2022-01-15 18:00:00
2022-01-15,39,38767,39380,35515,819,6527,0,14032,0,13,924,807,327,175,0,991,693,0,0,0,2022-01-15 19:00:00
2022-01-15,41,36145,36757,33073,902,6527,0,14032,0,12,859,849,324,196,0,839,693,0,0,0,2022-01-15 20:00:00
2022-01-15,43,33357,33965,30621,1010,6527,0,14032,0,8,663,901,383,194,0,927,693,0,0,0,2022-01-15 21:00:00
2022-01-15,45,30952,31801,28448,1159,6527,0,14032,0,6,334,355,514,-83,-160,728,693,0,0,0,2022-01-15 22:00:00
2022-01-15,47,27998,28914,25739,1316,6527,0,14032,0,18,832,846,855,-250,-48,989,693,0,0,0,2022-01-15 23:00:00
2022-01-16,1,26551,27754,24438,1375,6527,0,14033,0,585,850,960,901,-18,0,859,693,0,0,0,2022-01-16 00:00:00
2022-01-16,3,26562,27823,24688,1412,6527,0,14033,0,661,670,749,1036,202,0,913,693,0,0,0,2022-01-16 01:00:00
2022-01-16,5,25155,26890,23477,1509,6527,0,14033,0,1135,588,504,927,208,0,936,693,0,0,0,2022-01-16 02:00:00
2022-01-16,7,24099,26043,22530,1565,6527,0,14033,0,1344,81,20,1053,219,56,929,693,0,0,0,2022-01-16 03:00:00
2022-01-16,9,23178,25714,21708,1612,6527,0,14033,0,1328,-385,-223,1025,243,0,969,693,0,0,0,2022-01-16 04:00:00
2022-01-16,11,22952,25791,21563,1598,6527,0,14033,0,1277,-511,-451,1054,313,130,338,693,0,0,0,2022-01-16 05:00:00
2022-01-16,13,23963,26250,22348,1515,6527,0,14033,0,1130,-373,-184,1001,375,203,79,693,0,0,0,2022-01-16 06:00:00
2022-01-16,15,25903,28360,24021,1385,6527,0,14033,0,861,-573,-411,1052,363,232,-12,693,0,0,0,2022-01-16 07:00:00
2022-01-16,17,28415,29027,26336,1373,6527,10,14033,0,12,425,586,858,402,263,279,693,0,0,0,2022-01-16 08:00:00
2022-01-16,19,31050,31657,28693,1339,6527,535,14033,0,7,984,938,836,288,262,835,693,0,0,0,2022-01-16 09:00:00
2022-01-16,21,32924,33529,30281,1274,6527,1621,14033,0,5,1006,989,919,261,118,883,693,0,0,0,2022-01-16 10:00:00
2022-01-16,23,33580,34190,30843,1398,6527,2594,14033,0,10,1007,991,707,149,12,696,693,0,0,0,2022-01-16 11:00:00
2022-01-16,25,34026,34637,31266,1552,6527,2580,14033,0,11,1006,991,747,249,0,689,693,0,0,0,2022-01-16 12:00:00
2022-01-16,27,34540,35173,31885,1525,6527,2270,14033,0,11,1006,991,862,-22,0,720,693,0,0,0,2022-01-16 13:00:00
2022-01-16,29,34945,35557,32466,1552,6527,1688,14033,0,12,1006,927,919,10,0,728,693,0,0,0,2022-01-16 14:00:00
2022-01-16,31,35716,36402,33183,1700,6527,782,14033,0,11,1006,941,812,-66,-9,680,693,0,0,0,2022-01-16 15:00:00
2022-01-16,33,38065,38781,35457,1760,6527,16,14033,0,12,1006,988,332,-52,-52,749,693,0,0,0,2022-01-16 16:00:00
2022-01-16,35,41004,41622,38060,1801,6527,0,14033,0,1,1007,991,630,-17,38,792,693,0,0,0,2022-01-16 17:00:00
2022-01-16,37,40594,41220,37830,1872,6527,0,14033,0,7,1006,991,475,-19,0,841,693,0,0,0,2022-01-16 18:00:00
2022-01-16,39,38045,38705,35497,1947,6527,0,14033,0,17,463,772,534,-43,55,526,693,0,0,0,2022-01-16 19:00:00
2022-01-16,41,35395,36044,33104,2032,6527,0,14033,0,9,6,761,371,-40,24,260,693,0,0,0,2022-01-16 20:00:00
2022-01-16,43,32404,33635,30331,2177,6527,0,14033,0,10,-247,-115,490,-32,33,-227,693,0,0,0,2022-01-16 21:00:00
2022-01-16,45,29316,32352,27462,2215,6527,0,14033,0,14,-983,-917,584,-308,-214,542,693,0,0,0,2022-01-16 22:00:00
2022-01-16,47,25987,30154,24418,2230,6527,0,14033,0,902,-972,-922,1001,-391,-380,776,693,0,0,0,2022-01-16 23:00:00
2022-01-17,1,24519,28957,23145,2248,6527,0,14034,0,1321,-1015,-1016,752,-408,-78,822,693,0,0,0,2022-01-17 00:00:00
2022-01-17,3,25013,29505,23643,2210,6527,0,14034,0,1544,-1007,-1023,987,-318,0,844,693,0,0,0,2022-01-17 01:00:00
2022-01-17,5,24298,28670,22963,2148,6527,0,14034,0,1558,-1022,-848,1053,-344,0,993,693,0,0,0,2022-01-17 02:00:00
2022-01-17,7,23864,28169,22467,2009,6527,0,14034,0,1533,-949,-879,1054,-344,0,994,693,0,0,0,2022-01-17 03:00:00
2022-01-17,9,23623,28093,22146,1948,6527,0,14034,0,1515,-1025,-986,1054,-344,0,998,693,0,0,0,2022-01-17 04:00:00
2022-01-17,11,24627,28222,23025,1828,6527,0,14034,0,769,-1028,-1025,921,-173,0,984,693,0,0,0,2022-01-17 05:00:00
2022-01-17,13,29184,32045,27092,1629,6527,0,14034,0,207,-1027,-1027,821,83,0,994,693,0,0,0,2022-01-17 06:00:00
2022-01-17,15,35946,38029,33223,1549,6527,0,14034,0,7,-978,-498,464,214,0,999,693,0,0,0,2022-01-17 07:00:00
2022-01-17,17,39500,40361,36410,1511,6527,33,14034,0,7,-254,126,695,249,1,971,693,0,0,0,2022-01-17 08:00:00
2022-01-17,19,40496,41802,37320,1404,6527,1622,14034,0,13,-395,-298,1022,252,6,998,693,0,0,0,2022-01-17 09:00:00
2022-01-17,21,40040,41739,36774,1256,6527,3485,14034,0,7,-589,-503,1054,201,77,1000,693,0,0,0,2022-01-17 10:00:00
2022-01-17,23,38567,39632,35193,1103,6527,4610,14034,0,8,146,-457,1054,211,125,1000,693,0,0,0,2022-01-17 11:00:00
2022-01-17,25,38057,38762,34593,1047,6527,5044,14034,0,7,560,-98,1054,252,22,994,693,0,0,0,2022-01-17 12:00:00
